Unique ID,Airline,Airline ID,Source Airport ID,Source Airport,Source Airport Name,Source Airport City,Source Airport Country,Source Airport Latitude,Source Airport Longitude,Source Airport Timezone,Destination Airport ID,Destination Airport,Destination Airport Name,Destination Airport City,Destination Airport Country,Destination Airport Latitude,Destination Airport Longitude,Destination Airport Timezone,Codeshare,Stops,Equipment
4945,WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3717,MKE,General Mitchell International Airport,Milwaukee,United States,42.94720078,-87.89659882,-6,,0,73W
4946,WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,,0,73W 73C
4947,WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3861,MSY,Louis Armstrong New Orleans International Airport,New Orleans,United States,29.99340057,-90.25800323,-6,,0,73W
4948,WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3453,OAK,Metropolitan Oakland International Airport,Oakland,United States,37.721298,-122.221001,-8,,0,73W
4949,WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3720,PDX,Portland International Airport,Portland,United States,45.58869934,-122.5979996,-8,,0,733
4950,WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,73C 73W 738 733
4951,WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3731,SAN,San Diego International Airport,San Diego,United States,32.73360062,-117.1900024,-8,,0,733 73C
4952,WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,,0,73C 73W
4953,WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,,0,73W
4954,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3864,ALB,Albany International Airport,Albany,United States,42.74829865,-73.80169678,-5,,0,73W
4955,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,73W
4956,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3673,AUS,Austin Bergstrom International Airport,Austin,United States,30.19449997,-97.66989899,-6,,0,733 73W
4957,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3825,BDL,Bradley International Airport,Windsor Locks,United States,41.93889999,-72.68319702,-5,,0,73C 73W 738 73H
4958,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3811,BHM,Birmingham-Shuttlesworth International Airport,Birmingham,United States,33.56290054,-86.75350189,-6,,0,73W
4959,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3690,BNA,Nashville International Airport,Nashville,United States,36.12450027,-86.67819977,-6,,0,73W 73C
4960,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,,1,73W
4961,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3820,BUF,Buffalo Niagara International Airport,Buffalo,United States,42.94049835,-78.73220062,-5,,0,73W 733 73C
4962,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,,0,73W 733 73C 738
4963,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,4112,CAK,Akron Canton Regional Airport,Akron,United States,40.91609955,-81.44219971,-5,,1,73C 73W
4964,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,73W
4965,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3759,CMH,John Glenn Columbus International Airport,Columbus,United States,39.998001,-82.891899,-5,,0,73C 73W 733 73H
4966,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3627,DAY,James M Cox Dayton International Airport,Dayton,United States,39.90240097,-84.2193985,-5,,0,73W
4967,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3751,DEN,Denver International Airport,Denver,United States,39.86169815,-104.6729965,-7,,0,73W 73H
4968,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3875,EYW,Key West International Airport,Key West,United States,24.55610085,-81.75959778,-5,,0,73W
4969,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,4089,FNT,Bishop International Airport,Flint,United States,42.9654007,-83.74359894,-5,,0,73W
4970,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3685,GRR,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,-5,,0,73W 73C
4971,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,,0,73W 733 73H
4972,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,,0,73W 73C 733
4973,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3857,ISP,Long Island Mac Arthur Airport,Islip,United States,40.79520035,-73.10019684,-5,,0,73W
4974,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3580,JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,32.31119919,-90.07589722,-6,,0,73W
4975,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,,0,738 73H
4976,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,,0,733 73W 73C
4977,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,,0,73W 738 73H 733
4978,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3473,MEM,Memphis International Airport,Memphis,United States,35.04240036,-89.97669983,-6,,0,73W
4979,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,4011,MHT,Manchester-Boston Regional Airport,Manchester NH,United States,42.932598,-71.435699,-5,,0,73W 738
4980,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3717,MKE,General Mitchell International Airport,Milwaukee,United States,42.94720078,-87.89659882,-6,,0,73W
4981,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,,0,73W 73C
4982,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3861,MSY,Louis Armstrong New Orleans International Airport,New Orleans,United States,29.99340057,-90.25800323,-6,,0,73W 73C 733
4983,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3611,ORF,Norfolk International Airport,Norfolk,United States,36.89459991,-76.20120239,-5,,0,73W
4984,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,73W 733
4985,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,73W 738
4986,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3570,PIT,Pittsburgh International Airport,Pittsburgh,United States,40.49150085,-80.23290253,-5,,0,73W
4987,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3641,PVD,Theodore Francis Green State Airport,Providence,United States,41.732601,-71.420403,-5,,0,73C 733 73W 73H
4988,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3626,RDU,Raleigh Durham International Airport,Raleigh-durham,United States,35.87760162,-78.78749847,-5,,0,73W 733 73C
4989,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3608,RIC,Richmond International Airport,Richmond,United States,37.50519943,-77.31970215,-5,,0,733 73W 73C
4990,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3622,ROC,Greater Rochester International Airport,Rochester,United States,43.1189003,-77.67240143,-5,,0,73W
4991,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3621,SAT,San Antonio International Airport,San Antonio,United States,29.53370094,-98.46980286,-6,,0,73H 73W
4992,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,4014,SDF,Louisville International Standiford Field,Louisville,United States,38.1744,-85.736,-5,,0,73W
4993,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,2890,SJU,Luis Munoz Marin International Airport,San Juan,Puerto Rico,18.43939972,-66.00180054,-4,,0,73H 73W 738
4994,WN,4547,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,,0,73W 73C
4995,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,4019,ABQ,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,-7,,0,73W
4996,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3864,ALB,Albany International Airport,Albany,United States,42.74829865,-73.80169678,-5,,0,73H 73W
4997,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,73W
4998,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3673,AUS,Austin Bergstrom International Airport,Austin,United States,30.19449997,-97.66989899,-6,,0,73W
4999,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3825,BDL,Bradley International Airport,Windsor Locks,United States,41.93889999,-72.68319702,-5,,0,73W
5000,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3811,BHM,Birmingham-Shuttlesworth International Airport,Birmingham,United States,33.56290054,-86.75350189,-6,,0,73W
5001,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,6962,BKG,Branson Airport,Branson,United States,36.532082,-93.200544,-6,,0,73W
5002,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3690,BNA,Nashville International Airport,Nashville,United States,36.12450027,-86.67819977,-6,,0,73W
5003,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,,0,73W
5004,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3820,BUF,Buffalo Niagara International Airport,Buffalo,United States,42.94049835,-78.73220062,-5,,0,73W 738 73H
5005,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,,0,73W 73H 738
5006,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3806,CHS,Charleston Air Force Base-International Airport,Charleston,United States,32.89860153,-80.04049683,-5,,0,73W
5007,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3486,CLE,Cleveland Hopkins International Airport,Cleveland,United States,41.4117012,-81.84980011,-5,,0,73W 73C
5008,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,73W
5009,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3759,CMH,John Glenn Columbus International Airport,Columbus,United States,39.998001,-82.891899,-5,,0,733 73W 73C 73H
5010,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3751,DEN,Denver International Airport,Denver,United States,39.86169815,-104.6729965,-7,,0,73W 73H
5011,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3729,DSM,Des Moines International Airport,Des Moines,United States,41.5340004,-93.6631012,-6,,0,73W
5012,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,,0,73W 73H
5013,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3494,EWR,Newark Liberty International Airport,Newark,United States,40.69250107,-74.16870117,-5,,0,73W
5014,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,,0,73W 738
5015,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,4034,GSP,Greenville Spartanburg International Airport,Greenville,United States,34.89569855,-82.21890259,-5,,0,73W
5016,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,,0,73W 73H
5017,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3714,IAD,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292,-5,,0,73W 73H
5018,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3457,ICT,Wichita Eisenhower National Airport,Wichita,United States,37.649899,-97.433098,-6,,0,73W
5019,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3580,JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,32.31119919,-90.07589722,-6,,0,73W
5020,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,,0,73W
5021,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,,0,73W 73H 738
5022,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,,0,73W 73H
5023,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,,0,73W 73H
5024,WN,4547,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,3660,LIT,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,34.72940063,-92.22429657,-6,,0,73W
