Airline,Airline ID,Source Airport ID,Source Airport,Source Airport Name,Source Airport City,Source Airport Country,Source Airport Latitude,Source Airport Longitude,Source Airport Timezone,Destination airport ID,Destination Airport,Destination Airport Name,Destination Airport City,Destination airport Country,Destination Airport Latitude,Destination Airport Longitude,Destination Airport Timezone,Codeshare,Stops,Equipment
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3660,LIT,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,34.72940063,-92.22429657,-6,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3652,MAF,Midland International Airport,Midland,United States,31.94249916,-102.2020035,-6,,0,735 73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,,0,738 73C 73W 73H
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,,0,73H 738
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,,0,73H 73W 738
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3717,MKE,General Mitchell International Airport,Milwaukee,United States,42.94720078,-87.89659882,-6,,0,73W 73H
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3861,MSY,Louis Armstrong New Orleans International Airport,New Orleans,United States,29.99340057,-90.25800323,-6,,0,73H 73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3453,OAK,Metropolitan Oakland International Airport,Oakland,United States,37.721298,-122.221001,-8,,0,73C 73W 738 73H
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3863,OKC,Will Rogers World Airport,Oklahoma City,United States,35.39310074,-97.60070038,-6,,0,73W 73C
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3454,OMA,Eppley Airfield,Omaha,United States,41.3032,-95.894096,-6,,0,733 73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3734,ONT,Ontario International Airport,Ontario,United States,34.05599976,-117.6009979,-8,,0,73W 73C 73H
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3720,PDX,Portland International Airport,Portland,United States,45.58869934,-122.5979996,-8,,0,73W 73C 73H
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,73H
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,738 73W 735 73C 733 73H
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3570,PIT,Pittsburgh International Airport,Pittsburgh,United States,40.49150085,-80.23290253,-5,,0,73H 738 73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3626,RDU,Raleigh Durham International Airport,Raleigh-durham,United States,35.87760162,-78.78749847,-5,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3807,RNO,Reno Tahoe International Airport,Reno,United States,39.49909973,-119.7679977,-8,,0,73W 73H 738
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3731,SAN,San Diego International Airport,San Diego,United States,32.73360062,-117.1900024,-8,,0,73W 738 73C 733
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3621,SAT,San Antonio International Airport,San Antonio,United States,29.53370094,-98.46980286,-6,,0,73W 73H 733
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,4014,SDF,Louisville International Standiford Field,Louisville,United States,38.1744,-85.736,-5,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3577,SEA,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,-8,,0,73W 733 73C 73H
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3469,SFO,San Francisco International Airport,San Francisco,United States,37.61899948,-122.375,-8,,0,733 73W 73H 73C
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3748,SJC,Norman Y. Mineta San Jose International Airport,San Jose,United States,37.362598,-121.929001,-8,,0,73W 73H 73C 733
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,,0,73W 733 73C 73H 738
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3817,SMF,Sacramento International Airport,Sacramento,United States,38.69540024,-121.5910034,-8,,0,73W 73H 733 73C 738
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3867,SNA,John Wayne Airport-Orange County Airport,Santa Ana,United States,33.67570114,-117.8679962,-8,,0,73W 73H
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,,0,73H 73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,,0,73H
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3855,TUL,Tulsa International Airport,Tulsa,United States,36.19839859,-95.88809967,-6,,0,73W
WN,4547,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3636,TUS,Tucson International Airport,Tucson,United States,32.11610031,-110.9410019,-7,,0,73W 73C 733 73H
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,4019,ABQ,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,-7,,0,73C 73W 733
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,73W
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3673,AUS,Austin Bergstrom International Airport,Austin,United States,30.19449997,-97.66989899,-6,,0,733 73W 73C
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3690,BNA,Nashville International Airport,Nashville,United States,36.12450027,-86.67819977,-6,,0,73W
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,,0,73H 73W
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3751,DEN,Denver International Airport,Denver,United States,39.86169815,-104.6729965,-7,,0,73W 73C 733
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3559,ELP,El Paso International Airport,El Paso,United States,31.80719948,-106.3779984,-7,,0,73C 733 73W
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,,0,73H 733 73C 73W
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,,0,73W 733 738 73C 73H
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,,0,73W 738 733
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,,0,738 73H 73W
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3717,MKE,General Mitchell International Airport,Milwaukee,United States,42.94720078,-87.89659882,-6,,0,73W
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3861,MSY,Louis Armstrong New Orleans International Airport,New Orleans,United States,29.99340057,-90.25800323,-6,,0,73W
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3453,OAK,Metropolitan Oakland International Airport,Oakland,United States,37.721298,-122.221001,-8,,0,73W 733 73C
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,73C 73W 733 73H
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3807,RNO,Reno Tahoe International Airport,Reno,United States,39.49909973,-119.7679977,-8,,0,73W 73H
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3621,SAT,San Antonio International Airport,San Antonio,United States,29.53370094,-98.46980286,-6,,0,73W
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3469,SFO,San Francisco International Airport,San Francisco,United States,37.61899948,-122.375,-8,,0,73W 73C 733
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3748,SJC,Norman Y. Mineta San Jose International Airport,San Jose,United States,37.362598,-121.929001,-8,,0,73W 73C 733 738
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,,0,73C 73H 73W 733
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3817,SMF,Sacramento International Airport,Sacramento,United States,38.69540024,-121.5910034,-8,,0,733 73C 73W
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,,0,73W 733
WN,4547,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3636,TUS,Tucson International Airport,Tucson,United States,32.11610031,-110.9410019,-7,,0,73W 73C 733 73H
WN,4547,3829,LBB,Lubbock Preston Smith International Airport,Lubbock,United States,33.663601,-101.822998,-6,3673,AUS,Austin Bergstrom International Airport,Austin,United States,30.19449997,-97.66989899,-6,,0,735
WN,4547,3829,LBB,Lubbock Preston Smith International Airport,Lubbock,United States,33.663601,-101.822998,-6,3502,DAL,Dallas Love Field,Dallas,United States,32.847099,-96.851799,-6,,0,735 73W 73C
WN,4547,3829,LBB,Lubbock Preston Smith International Airport,Lubbock,United States,33.663601,-101.822998,-6,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,,0,73W 73C
WN,4547,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,73W
WN,4547,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3690,BNA,Nashville International Airport,Nashville,United States,36.12450027,-86.67819977,-6,,0,73W
WN,4547,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,4112,CAK,Akron Canton Regional Airport,Akron,United States,40.91609955,-81.44219971,-5,,0,73W
WN,4547,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3751,DEN,Denver International Airport,Denver,United States,39.86169815,-104.6729965,-7,,0,73W
WN,4547,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,,0,73W
WN,4547,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,,0,73H 73W
WN,4547,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3717,MKE,General Mitchell International Airport,Milwaukee,United States,42.94720078,-87.89659882,-6,,0,73W
WN,4547,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,,0,73W
WN,4547,3660,LIT,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,34.72940063,-92.22429657,-6,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,,0,733 73W
WN,4547,3660,LIT,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,34.72940063,-92.22429657,-6,3502,DAL,Dallas Love Field,Dallas,United States,32.847099,-96.851799,-6,,0,73W 735 73C
WN,4547,3660,LIT,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,34.72940063,-92.22429657,-6,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,,0,735
WN,4547,3660,LIT,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,34.72940063,-92.22429657,-6,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,,0,73W
WN,4547,3660,LIT,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,34.72940063,-92.22429657,-6,3747,MDW,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,-6,,0,73W
WN,4547,3660,LIT,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,34.72940063,-92.22429657,-6,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,73W
WN,4547,3652,MAF,Midland International Airport,Midland,United States,31.94249916,-102.2020035,-6,3502,DAL,Dallas Love Field,Dallas,United States,32.847099,-96.851799,-6,,0,73W 735
WN,4547,3652,MAF,Midland International Airport,Midland,United States,31.94249916,-102.2020035,-6,3566,HOU,William P Hobby Airport,Houston,United States,29.64539909,-95.27890015,-6,,0,735 73W
WN,4547,3652,MAF,Midland International Airport,Midland,United States,31.94249916,-102.2020035,-6,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,,0,735 73W
WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,4019,ABQ,Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001,-7,,0,733 73W
WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,733 73W
WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3690,BNA,Nashville International Airport,Nashville,United States,36.12450027,-86.67819977,-6,,0,73W 73C
WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,,0,73W 733
WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,,0,73W 733
WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3502,DAL,Dallas Love Field,Dallas,United States,32.847099,-96.851799,-6,,0,73W 733
WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,,0,73W
WN,4547,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,3751,DEN,Denver International Airport,Denver,United States,39.86169815,-104.6729965,-7,,0,73W 738 73C 733
